"Service","Project Geographic Location","","","","","","","","","","","","","","","","","","","","","",""
"Data Classification","Official Use Only","","","","","","","","","","","","","","","","","","","","","",""
"Data Extract As Of","25 February 2026 01:34 PM EST","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
PROJ_ID,GEO_LOC_ID,PLACE_ID,WBG_CNTRY_KEY,ISO_CNTRY_CODE,GEO_LOC_NME,GEO_LATITUDE_NBR,GEO_LONGITUDE_NBR,ADMIN_UNIT1_CODE,ADMIN_UNIT1_NAME,ADMIN_UNIT2_CODE,ADMIN_UNIT2_NAME,FEAT_CLASS_CODE,FEAT_CLASS_NAME,FEAT_CLASS_TEXT,FEAT_CODE,FEAT_NAME,POP_CNT,PROPOSED_IND,ACT_IND,SAP_UPD_DATE,SAP_UPD_USER_ID,UPD_DATE,LAST_CHGD_BY
P113032,7670639,PLA0022306,,ET,Didessa,8.0833302,36.666672,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670640,PLA0022307,,ET,Gomma,7.8333302,36.666672,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670641,PLA0022308,,ET,Gera,7.6666698,36.25,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670642,PLA0022309,,ET,Sherka,7.5833302,39.5,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670647,PLA0022310,,ET,Sinanana Dinsho,7.1666698,39.916672,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670648,PLA0022311,,ET,Gaserana,7.3333302,40.25,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670649,PLA0022312,,ET,Agarfa,7.3333302,39.333328,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670650,PLA0022313,,ET,Walmara,8.9166698,38.583328,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670655,PLA0022314,,ET,Tsegede,13.5,37.166672,53,Tigray Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670656,PLA0022315,,ET,Wolqayt,13.75,37.333328,53,Tigray Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670657,PLA0022316,,ET,Kafta Humera,14.0,37.0,53,Tigray Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670658,PLA0022317,,ET,Tahtay Adiyabo,14.33333,37.833328,53,Tigray Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670663,PLA0022318,,ET,Ankesha,11.0,36.666672,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670664,PLA0022319,,ET,Guangua,11.0,36.333328,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670665,PLA0022320,,ET,Dangila,11.41667,36.666672,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670666,PLA0022321,,ET,Metemma,13.0,36.25,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670667,PLA0022322,,ET,Qwara,12.5,35.75,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670672,PLA0022323,,ET,Kewet,10.16667,39.75,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670673,PLA0022324,,ET,Termaber,10.16667,39.5,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670674,PLA0022325,,ET,Chena,7.25,35.75,,,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670680,PLA0022326,,ET,Yem,7.8333302,37.5,,,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670681,PLA0022327,,ET,Basketo,6.25,36.583328,,,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670715,PLA0022332,,ET,West Shewa,9.1394796,37.850159,,,7670715,West Shewa,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P113032,7670722,PLA0022333,,ET,West Gojam,11.12001,37.175041,46,The State of Amhara,7670722,West Gojam,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P113032,7670724,PLA0022334,,ET,East Gojam,10.52907,37.852821,46,The State of Amhara,7670724,East Gojam,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P113032,7670725,PLA0022335,,ET,Awi,10.96059,36.696869,46,The State of Amhara,7670725,Awi,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P113032,7670732,PLA0022337,,ET,Gedeo,6.1272702,38.277161,,,7670732,Gedeo,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P113032,7670671,PLA0020296,,ET,Antsokiyana Gemza,10.75,39.666672,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670676,PLA0020297,,ET,Enemorina Eaner,8.0,37.666672,,,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670677,PLA0020298,,ET,Shebedino,6.8333302,38.5,,,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670679,PLA0020299,,ET,Bule,6.25,38.333328,,,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P101474,343137,PLA0022997,,ET,Awasa,7.0620499,38.476349,54,YeDebub Biheroch Bihereseboch na Hizboch Kilil,,,PPLA,seat of a first-order administrative division,,,,0,,X,,,2011-10-18,WB165448
P079275,444179,PLA0023169,,ET,Afar Kilil,12.0,41.5,45,Afar Kilil,,,ADM1,first-order administrative division,,,,0,,X,,,2011-11-21,WB268876
P079275,444180,PLA0023170,,ET,Amara Kilil,11.5,38.5,46,Amara Kilil,,,ADM1,first-order administrative division,,,,0,,X,,,2011-11-21,WB268876
P079275,444181,PLA0023171,,ET,Binshangul Gumuz Kilil,11.0,35.5,47,Binshangul Gumuz Kilil,,,ADM1,first-order administrative division,,,,0,,X,,,2011-11-21,WB268876
P079275,444182,PLA0023172,,ET,Dire Dawa Astedader,9.5670004,42.014,48,Dire Dawa Astedader,,,ADM1,first-order administrative division,,,,0,,X,,,2011-11-21,WB268876
P079275,444184,PLA0023194,,ET,Hareri Hizb Kilil,9.25,42.166672,50,Hareri Hizb Kilil,,,ADM1,first-order administrative division,,,,0,,X,,,2011-11-21,WB268876
P079275,444185,PLA0023195,,ET,Oromiya Kilil,8.0,39.0,51,Oromiya Kilil,,,ADM1,first-order administrative division,,,,0,,X,,,2011-11-21,WB268876
P079275,444187,PLA0023197,,ET,Tigray Kilil,14.16667,38.833328,53,Tigray Kilil,,,ADM1,first-order administrative division,,,,0,,X,,,2011-11-21,WB268876
P079275,444188,PLA0023198,,ET,YeDebub Biheroch Bihereseboch na Hizboch Kilil,6.05862,36.727299,54,YeDebub Biheroch Bihereseboch na Hizboch Kilil,,,ADM1,first-order administrative division,,,,0,,X,,,2011-11-21,WB268876
P098428,328247,0026395,,ET,Sodo,6.9000001,37.75,,,,,,,,,,0,,,,,2011-07-01,
P098428,7874084,0026396,,ET,Humbo,6.6666698,37.833328,,,,,,,,,,0,,,,,2011-07-01,
P101474,328688,0026397,,ET,Shashemene,8.78333,38.716671,,,,,,,,,,0,,,,,2011-07-01,
P101474,330186,0026398,,ET,Nazret,8.5500002,39.26667,,,,,,,,,,0,,,,,2011-07-01,
P101474,334227,0026399,,ET,Inda Silase,14.10307,38.28289,,,,,,,,,,0,,,,,2011-07-01,
P101474,339666,0026400,,ET,Debre Zeyit,8.7522497,38.978458,,,,,,,,,,0,,,,,2011-07-01,
P125307,327932,0023754,,ET,Lake Tana,12.0,37.333328,,,,,,,,,,0,,,,,2011-07-01,
P125307,331250,0023755,,ET,Megech',11.65,38.599998,,,,,,,,,,0,,,,,2011-07-01,
P125307,332030,0023756,,ET,Libo,12.2,37.883331,,,,,,,,,,0,,,,,2011-07-01,
P125307,337669,0023757,,ET,Fogera,11.95,37.583328,,,,,,,,,,0,,,,,2011-07-01,
P125316,328689,0023758,,ET,Shashemene,7.1999998,38.599998,,,,,,,,,,0,,,,,2011-07-01,
P125316,331180,0023759,,ET,Mek'ele,13.49667,39.475281,,,,,,,,,,0,,,,,2011-07-01,
P125316,333373,0023760,,ET,Kombolcha,11.08155,39.743389,,,,,,,,,,0,,,,,2011-07-01,
P125316,333772,0023761,,ET,Jima,7.6666698,36.833328,,,,,,,,,,0,,,,,2011-07-01,
P125316,334227,0023762,,ET,Inda Silase,14.10307,38.28289,,,,,,,,,,0,,,,,2011-07-01,
P125316,335035,0023763,,ET,Harer,9.3138704,42.118149,,,,,,,,,,0,,,,,2011-07-01,
P125316,336014,0023764,,ET,Gonder,12.6,37.466671,,,,,,,,,,0,,,,,2011-07-01,
P125316,338832,0023765,,ET,Dire Dawa,9.5930595,41.866112,,,,,,,,,,0,,,,,2011-07-01,
P125316,338998,0023766,,ET,Dila,6.4166698,38.316669,,,,,,,,,,0,,,,,2011-07-01,
P125316,339219,0023767,,ET,Dese,11.13333,39.633331,,,,,,,,,,0,,,,,2011-07-01,
P125316,341981,0023768,,ET,Bishoftu,9.1000004,37.25,,,,,,,,,,0,,,,,2011-07-01,
P125316,342884,0023769,,ET,Bahir Dar,11.59364,37.39077,,,,,,,,,,0,,,,,2011-07-01,
P125316,343137,0023770,,ET,Awasa,7.0620499,38.476349,,,,,,,,,,0,,,,,2011-07-01,
P125316,343663,0023771,,ET,Arba Minchi,6.03333,37.549999,,,,,,,,,,0,,,,,2011-07-01,
P125316,344420,0023772,,ET,Aksum,14.12109,38.72337,,,,,,,,,,0,,,,,2011-07-01,
P125316,344979,0023773,,ET,Addis Ababa,9.0249701,38.746891,,,,,,,,,,0,,,,,2011-07-01,
P125316,345149,0023774,,ET,Adigrat,14.277,39.462002,,,,,,,,,,0,,,,,2011-07-01,
P125316,345505,0023775,,ET,Adama,8.9166698,38.916672,,,,,,,,,,0,,,,,2011-07-01,
P125316,7910079,0023776,,ET,Wolayta Sodo,6.8600001,37.761589,,,,,,,,,,0,,,,,2011-07-01,
P128891,444187,PLA0033582,,ET,Tigray Region,14.16667,38.833328,53,Tigray Region,,,ADM1,first-order administrative division,,,,0,,X,,,2012-08-10,WB20023
P076735,444179,PLA0035483,,ET,Afar Region,12.0,41.5,45,Afar Region,,,A,"country, state, region,...",,ADM1,first-order administrative division,1454366,X,X,,,2013-08-14,WB239603
P076735,444180,PLA0035460,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,X,,,2013-08-14,WB239603
P076735,444183,PLA0035461,,ET,Gambela,7.8333302,34.5,49,Gambela,,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,X,,,2013-08-14,WB239603
P133133,444183,PLA0036742,,ET,Gambela Region,7.8333302,34.5,49,Gambela,,,ADM1,first-order administrative division,,,,0,X,,,,2014-02-28,WB269425
P133133,444180,PLA0036755,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-02-28,WB269425
P106855,444183,PLA0034968,,ET,Gambela Region,7.8333302,34.5,49,Gambela,,,ADM1,first-order administrative division,,,,0,X,X,,,2013-04-25,WB159704
P106855,444188,PLA0034969,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,54,"Southern Nations, Nationalities, and People's Region",,,ADM1,first-order administrative division,,,,0,X,X,,,2013-04-25,WB159704
P130276,444185,PLA0034950,,ET,Oromiya Region,8.0,39.0,51,Oromiya Region,,,ADM1,first-order administrative division,,,,0,,X,,,2013-04-24,WB268876
P133591,444187,PLA0035984,,ET,Tigray Region,14.16667,38.833328,53,Tigray Region,,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,,,,2013-10-13,WB239603
P133592,444181,PLA0037568,,ET,Benishangul-Gumuz Region,11.0,35.5,47,Benishangul-Gumuz Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,444184,PLA0037552,,ET,Harari Region,9.25,42.166672,50,Harari Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,344045,PLA0037585,,ET,Amboy,9.3166704,37.966671,51,Oromiya Region,,,PPL,populated place,,,,0,X,,,,2014-06-05,WB165448
P133592,444185,PLA0037587,,ET,Oromiya Region,8.0,39.0,51,Oromiya Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,444188,PLA0037572,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,54,"Southern Nations, Nationalities, and People's Region",,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P106855,444184,PLA0034984,,ET,Harari Region,9.25,42.166672,50,Harari Region,,,ADM1,first-order administrative division,,,,0,X,X,,,2013-04-25,WB159704
P117731,444180,PLA0034997,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,ADM1,first-order administrative division,,,,0,,X,,,2013-05-08,WB379174
P076735,444186,PLA0035482,,ET,Somali Region,7.0,44.0,52,Somali Region,,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,X,,,2013-08-14,WB239603
P133591,444188,PLA0035956,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,54,"Southern Nations, Nationalities, and People's Region",,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,,,,2013-10-13,WB239603
P133591,444185,PLA0035957,,ET,Oromiya Region,8.0,39.0,51,Oromiya Region,,,A,"country, state, region,...",,ADM1,first-order administrative division,27158471,X,,,,2013-10-13,WB239603
P133591,444184,PLA0035959,,ET,Harari Region,9.25,42.166672,50,Harari Region,,,ADM1,first-order administrative division,,,,0,X,,,,2013-10-13,WB239603
P147356,344979,PLA0036127,,ET,Addis Ababa,9.0249701,38.746891,44,Adis Abeba,,,PPLC,capital of a political entity,,,,0,X,,,,2013-11-05,WB264609
P133133,444181,PLA0036751,,ET,Benishangul-Gumuz Region,11.0,35.5,47,Benishangul-Gumuz Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-02-28,WB269425
P106855,444180,PLA0034967,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,ADM1,first-order administrative division,,,,0,X,X,,,2013-04-25,WB159704
P128891,444180,PLA0033540,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,ADM1,first-order administrative division,,,,0,,X,,,2012-08-10,WB20023
P128891,444183,PLA0033542,,ET,Gambela Region,7.8333302,34.5,49,Gambela,,,ADM1,first-order administrative division,,,,0,,X,,,2012-08-10,WB20023
P101473,444182,PLA0034597,,ET,Dire Dawa Region,9.5670004,42.014,48,Dire Dawa Region,,,ADM1,first-order administrative division,,,,0,,X,,,2013-02-11,WB161815
P076735,339284,PLA0035479,,ET,D?r?,8.5,39.416672,51,Oromiya Region,,,P,"city, village,...",,PPL,populated place,0,X,X,,,2013-08-14,WB239603
P128891,444188,PLA0033600,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,54,"Southern Nations, Nationalities, and People's Region",,,ADM1,first-order administrative division,,,,0,,X,,,2012-08-10,WB20023
P133133,444187,PLA0036740,,ET,Tigray Region,14.16667,38.833328,53,Tigray Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-02-26,WB176411
P133591,444179,PLA0035966,,ET,Afar Region,12.0,41.5,45,Afar Region,,,A,"country, state, region,...",,ADM1,first-order administrative division,1454366,X,,,,2013-10-13,WB239603
P133133,444185,PLA0036750,,ET,Oromiya Region,8.0,39.0,51,Oromiya Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-02-28,WB269425
P133591,444180,PLA0035958,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,,,,2013-10-13,WB239603
P133133,444188,PLA0036741,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,54,"Southern Nations, Nationalities, and People's Region",,,ADM1,first-order administrative division,,,,0,X,,,,2014-02-28,WB269425
P117731,444185,PLA0034991,,ET,Oromiya Region,8.0,39.0,51,Oromiya Region,,,ADM1,first-order administrative division,,,,0,,X,,,2013-05-08,WB379174
P122478,344979,PLA0040938,,ET,Addis Ababa,9.0249701,38.746891,,,,,PPLC,capital of a political entity,,P,,0,,,,,2014-10-21,RFC-PROJECTS
P106855,444179,PLA0034958,,ET,Afar Region,12.0,41.5,45,Afar Region,,,ADM1,first-order administrative division,,,,0,X,X,,,2013-04-25,WB159704
P106855,444182,PLA0034959,,ET,Dire Dawa Region,9.5670004,42.014,48,Dire Dawa Region,,,ADM1,first-order administrative division,,,,0,X,X,,,2013-04-25,WB159704
P133591,444181,PLA0035913,,ET,Benishangul-Gumuz Region,11.0,35.5,47,Benishangul-Gumuz Region,,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,,,,2013-10-13,WB239603
P133591,444186,PLA0035977,,ET,Somali Region,7.0,44.0,52,Somali Region,,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,,,,2013-10-13,WB239603
P133591,444183,PLA0035978,,ET,Gambela,7.8333302,34.5,49,Gambela,,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,,,,2013-10-13,WB239603
P106855,444181,PLA0034953,,ET,Benishangul-Gumuz Region,11.0,35.5,47,Benishangul-Gumuz Region,,,ADM1,first-order administrative division,,,,0,X,X,,,2013-04-25,WB159704
P128891,444179,PLA0033539,,ET,Afar Region,12.0,41.5,45,Afar Region,,,ADM1,first-order administrative division,,,,0,,X,,,2012-08-10,WB20023
P128891,444181,PLA0033541,,ET,Benishangul-Gumuz Region,11.0,35.5,47,Benishangul-Gumuz Region,,,ADM1,first-order administrative division,,,,0,,X,,,2012-08-10,WB20023
P128891,444185,PLA0033543,,ET,Oromiya Region,8.0,39.0,51,Oromiya Region,,,ADM1,first-order administrative division,,,,0,,X,,,2012-08-10,WB20023
P128891,444186,PLA0033614,,ET,Somali Region,7.0,44.0,52,Somali Region,,,ADM1,first-order administrative division,,,,0,,X,,,2012-08-10,WB20023
P128891,444184,PLA0033599,,ET,Harari Region,9.25,42.166672,50,Harari Region,,,ADM1,first-order administrative division,,,,0,,X,,,2012-08-10,WB20023
P122764,444178,PLA0032866,,ET,Adis Abeba Astedader,9.0,38.75,44,Adis Abeba Astedader,,,ADM1,first-order administrative division,,,,0,X,,,,2012-04-09,WB15364
P117731,444179,PLA0034992,,ET,Afar Region,12.0,41.5,45,Afar Region,,,ADM1,first-order administrative division,,,,0,,X,,,2013-05-08,WB379174
P106855,444186,PLA0034960,,ET,Somali Region,7.0,44.0,52,Somali Region,,,ADM1,first-order administrative division,,,,0,X,X,,,2013-04-25,WB159704
P105711,344979,PLA0034983,,ET,Addis Ababa,9.0249701,38.746891,44,Adis Abeba,,,PPLC,capital of a political entity,,,,0,,X,,,2013-05-03,WB176411
P106855,444185,PLA0034843,,ET,Oromiya Region,8.0,39.0,51,Oromiya Region,,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,X,,,2013-03-28,WB159704
P130276,444179,PLA0034949,,ET,Afar Region,12.0,41.5,45,Afar Region,,,ADM1,first-order administrative division,,,,0,,X,,,2013-04-24,WB268876
P130276,444186,PLA0034956,,ET,Somali Region,7.0,44.0,52,Somali Region,,,ADM1,first-order administrative division,,,,0,,X,,,2013-04-24,WB268876
P130276,444188,PLA0034957,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,54,"Southern Nations, Nationalities, and People's Region",,,ADM1,first-order administrative division,,,,0,,X,,,2013-04-24,WB268876
P076735,444187,PLA0035480,,ET,Tigray Region,14.16667,38.833328,53,Tigray Region,,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,X,,,2013-08-14,WB239603
P106855,444183,PLA0034974,,ET,Gambela Region,7.8333302,34.5,49,Gambela,,,ADM1,first-order administrative division,,,,0,X,X,,,2013-04-25,WB159704
P106855,444178,PLA0034943,,ET,Adis Abeba Astedader,9.0,38.75,44,Adis Abeba,,,ADM1,first-order administrative division,,,,0,X,X,,,2013-04-25,WB159704
P106855,444179,PLA0034952,,ET,Afar Region,12.0,41.5,45,Afar Region,,,ADM1,first-order administrative division,,,,0,X,X,,,2013-04-25,WB159704
P106855,444187,PLA0034975,,ET,Tigray Region,14.16667,38.833328,53,Tigray Region,,,ADM1,first-order administrative division,,,,0,X,X,,,2013-04-25,WB159704
P076735,444181,PLA0035481,,ET,Benishangul-Gumuz Region,11.0,35.5,47,Benishangul-Gumuz Region,,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,X,,,2013-08-14,WB239603
P076735,444188,PLA0035505,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,54,"Southern Nations, Nationalities, and People's Region",,,A,"country, state, region,...",,ADM1,first-order administrative division,0,X,X,,,2013-08-14,WB239603
P126579,444185,PLA0032932,,ET,Oromiya Kilil,8.0,39.0,51,Oromiya Kilil,,,ADM1,first-order administrative division,,,,0,X,,,,2012-04-27,WB21098
P133592,444180,PLA0037578,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,444182,PLA0037581,,ET,Dire Dawa Region,9.5670004,42.014,48,Dire Dawa Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,444180,PLA0037577,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,444180,PLA0037579,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,444180,PLA0037580,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P119893,444180,PLA0037703,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,ADM1,first-order administrative division,,,,0,,X,,,2014-06-18,WB339183
P133592,444188,PLA0037563,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,54,"Southern Nations, Nationalities, and People's Region",,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P119893,444185,PLA0037722,,ET,Oromiya Region,8.0,39.0,51,Oromiya Region,,,ADM1,first-order administrative division,,,,0,,X,,,2014-06-18,WB339183
P133410,444185,PLA0048266,,ET,Oromiya Region,8.0,39.0,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-11-17,RFC-PROJECTS
P133410,444180,PLA0048267,,ET,Amhara Region,11.5,38.5,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-11-17,RFC-PROJECTS
P133410,444181,PLA0048268,,ET,Benishangul-Gumuz Region,11.0,35.5,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-11-17,RFC-PROJECTS
P119893,444188,PLA0037744,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,54,"Southern Nations, Nationalities, and People's Region",,,ADM1,first-order administrative division,,,,0,,X,,,2014-06-18,WB339183
P133410,444188,PLA0048269,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-11-17,RFC-PROJECTS
P133410,444183,PLA0048270,,ET,Gambela Region,7.8333302,34.5,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-11-17,RFC-PROJECTS
P133410,444187,PLA0048271,,ET,Tigray Region,14.16667,38.833328,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-11-17,RFC-PROJECTS
P120368,337996,PLA0048670,,ET,Ethiopia,9.0,39.5,,,,,PCLI,independent political entity,,PCLI,,0,,,,,2014-11-17,RFC-PROJECTS
P133592,444185,PLA0037561,,ET,Oromiya Region,8.0,39.0,51,Oromiya Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,444183,PLA0037551,,ET,Gambela Region,7.8333302,34.5,49,Gambela,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,444185,PLA0037582,,ET,Oromiya Region,8.0,39.0,51,Oromiya Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,444188,PLA0037583,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,54,"Southern Nations, Nationalities, and People's Region",,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P119893,444187,PLA0037738,,ET,Tigray Region,14.16667,38.833328,53,Tigray Region,,,ADM1,first-order administrative division,,,,0,,X,,,2014-06-18,WB339183
P133592,6913519,PLA0037559,,ET,Semera,11.79342,41.005779,45,Afar Region,,,PPLA,seat of a first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P129828,444185,PLA0042122,,ET,Oromiya Region,8.0,39.0,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-10-21,RFC-PROJECTS
P129828,444186,PLA0042123,,ET,Somali Region,7.0,44.0,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-10-21,RFC-PROJECTS
P129828,444179,PLA0042124,,ET,Afar Region,12.0,41.5,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-10-21,RFC-PROJECTS
P129828,444181,PLA0042125,,ET,Benishangul-Gumuz Region,11.0,35.5,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-10-21,RFC-PROJECTS
P129828,444187,PLA0042126,,ET,Tigray Region,14.16667,38.833328,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-10-21,RFC-PROJECTS
P129828,444183,PLA0042127,,ET,Gambela Region,7.8333302,34.5,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-10-21,RFC-PROJECTS
P129828,444182,PLA0042128,,ET,Dire Dawa Region,9.5670004,42.014,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-10-21,RFC-PROJECTS
P129828,444180,PLA0042129,,ET,Amhara Region,11.5,38.5,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-10-21,RFC-PROJECTS
P129828,444188,PLA0042130,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-10-21,RFC-PROJECTS
P129828,344979,PLA0042131,,ET,Addis Ababa,9.0249701,38.746891,,,,,PPLC,capital of a political entity,,P,,0,,,,,2014-10-21,RFC-PROJECTS
P129828,444184,PLA0042132,,ET,Harari Region,9.25,42.166672,,,,,ADM1,first-order administrative division,,A,,0,,,,,2014-10-21,RFC-PROJECTS
P133592,444185,PLA0037569,,ET,Oromiya Region,8.0,39.0,51,Oromiya Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,337712,PLA0037558,,ET,Finote Selam,10.7,37.26667,46,Amhara Region,,,PPL,populated place,,,,0,X,,,,2014-06-05,WB165448
P117956,337996,PLA0048512,,ET,Ethiopia,9.0,39.5,,,,,PCLI,independent political entity,,PCLI,,0,,,,,2014-11-17,RFC-PROJECTS
P143302,444178,PLA0038118,,ET,Adis Abeba Astedader,9.0,38.75,44,Adis Abeba,,,ADM1,first-order administrative division,,,,0,X,,,,2014-09-08,WB402247
P133613,444185,PLA0037740,,ET,Oromiya Region,8.0,39.0,51,Oromiya Region,,,ADM1,first-order administrative division,,,,0,,X,,,2014-06-20,WB317933
P133613,444179,PLA0037741,,ET,Afar Region,12.0,41.5,45,Afar Region,,,ADM1,first-order administrative division,,,,0,,X,,,2014-06-20,WB317933
